,Year,Sex,Country,Continent,Country_latitude,Country_longitude,Continent_latitude,Continent_longitude,Count,Ratio
0,1896,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,1,1.0
1,1896,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,3,1.0
2,1896,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,3,1.0
3,1896,M,France,Europe,46.227638,2.213749,54.526,15.2551,12,1.0
4,1896,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,19,1.0
5,1896,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,102,1.0
6,1896,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,7,1.0
7,1896,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,1,1.0
8,1896,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,1,1.0
9,1896,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,3,1.0
10,1896,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,10,1.0
11,1896,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,14,1.0
12,1900,F,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,1,0.14285714285714285
13,1900,F,France,Europe,46.227638,2.213749,54.526,15.2551,12,0.01675977653631285
14,1900,F,Italy,Europe,41.87194,12.56738,54.526,15.2551,1,0.043478260869565216
15,1900,F,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,1,0.05555555555555555
16,1900,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,1,0.009615384615384616
17,1900,F,USA,North America,37.09024,-95.712891,54.526,-105.2551,7,0.09333333333333334
18,1900,M,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,1,1.0
19,1900,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,2,1.0
20,1900,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,16,1.0
21,1900,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,64,1.0
22,1900,M,Brazil,South America,-14.235004,-51.92528,-14.235,-59.2551,1,1.0
23,1900,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,4,1.0
24,1900,M,Colombia,South America,4.570868,-74.297333,-14.235,-59.2551,1,1.0
25,1900,M,Cuba,North America,21.521757,-77.781167,54.526,-105.2551,1,1.0
26,1900,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,6,0.8571428571428571
27,1900,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,13,1.0
28,1900,M,France,Europe,46.227638,2.213749,54.526,15.2551,704,0.9832402234636871
29,1900,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,76,1.0
30,1900,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,3,1.0
31,1900,M,Haiti,North America,18.971187,-72.285215,54.526,-105.2551,3,1.0
32,1900,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,18,1.0
33,1900,M,India,Asia,20.593684,78.96288,34.0479,100.6197,1,1.0
34,1900,M,Iran,Asia,32.427908,53.688046,34.0479,100.6197,1,1.0
35,1900,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,22,0.9565217391304348
36,1900,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,1,1.0
37,1900,M,Mexico,North America,23.634501,-102.552784,54.526,-105.2551,3,1.0
38,1900,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,35,1.0
39,1900,M,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,1,1.0
40,1900,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,7,1.0
41,1900,M,Peru,South America,-9.189967,-75.015152,-14.235,-59.2551,1,1.0
42,1900,M,Romania,Europe,45.943161,24.96676,54.526,15.2551,1,1.0
43,1900,M,Russia,Europe,61.52401,105.318756,54.526,15.2551,4,1.0
44,1900,M,Spain,Europe,40.463667,-3.74922,54.526,15.2551,9,1.0
45,1900,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,10,1.0
46,1900,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,17,0.9444444444444444
47,1900,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,103,0.9903846153846154
48,1900,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,68,0.9066666666666666
49,1904,F,USA,North America,37.09024,-95.712891,54.526,-105.2551,6,0.011450381679389313
50,1904,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,2,1.0
51,1904,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,2,1.0
52,1904,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,57,1.0
53,1904,M,Cuba,North America,21.521757,-77.781167,54.526,-105.2551,3,1.0
54,1904,M,France,Europe,46.227638,2.213749,54.526,15.2551,1,1.0
55,1904,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,22,1.0
56,1904,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,14,1.0
57,1904,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,4,1.0
58,1904,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,1,1.0
59,1904,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,3,1.0
60,1904,M,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,8,1.0
61,1904,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,3,1.0
62,1904,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,6,1.0
63,1904,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,518,0.9885496183206107
64,1906,F,France,Europe,46.227638,2.213749,54.526,15.2551,1,0.017857142857142856
65,1906,F,Greece,Europe,39.074208,21.824312,54.526,15.2551,5,0.015625
66,1906,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,4,1.0
67,1906,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,31,1.0
68,1906,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,16,1.0
69,1906,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,3,1.0
70,1906,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,13,1.0
71,1906,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,49,1.0
72,1906,M,Egypt,Africa,26.820553,30.802498,7.1881,21.0938,2,1.0
73,1906,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,4,1.0
74,1906,M,France,Europe,46.227638,2.213749,54.526,15.2551,55,0.9821428571428571
75,1906,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,49,1.0
76,1906,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,315,0.984375
77,1906,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,35,1.0
78,1906,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,76,1.0
79,1906,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,16,1.0
80,1906,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,32,1.0
81,1906,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,39,1.0
82,1906,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,9,1.0
83,1906,M,Turkey,Asia,38.963745,35.243322,34.0479,100.6197,1,1.0
84,1906,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,48,1.0
85,1906,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,38,1.0
86,1908,F,Germany,Europe,51.165691,10.451526,54.526,15.2551,2,0.024390243902439025
87,1908,F,Sweden,Europe,60.128161,18.643501,54.526,15.2551,3,0.017857142857142856
88,1908,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,39,0.053061224489795916
89,1908,M,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,1,1.0
90,1908,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,30,1.0
91,1908,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,7,1.0
92,1908,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,70,1.0
93,1908,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,87,1.0
94,1908,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,19,1.0
95,1908,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,78,1.0
96,1908,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,62,1.0
97,1908,M,France,Europe,46.227638,2.213749,54.526,15.2551,208,1.0
98,1908,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,80,0.975609756097561
99,1908,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,20,1.0
100,1908,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,65,1.0
101,1908,M,Iceland,Europe,64.963051,-19.020835,54.526,15.2551,1,1.0
102,1908,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,66,1.0
103,1908,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,113,1.0
104,1908,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,69,1.0
105,1908,M,Russia,Europe,61.52401,105.318756,54.526,15.2551,6,1.0
106,1908,M,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,14,1.0
107,1908,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,165,0.9821428571428571
108,1908,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,1,1.0
109,1908,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,696,0.9469387755102041
110,1908,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,122,1.0
111,1912,F,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,2,0.08
112,1912,F,Austria,Europe,47.516231,14.550072,54.526,15.2551,6,0.07058823529411765
113,1912,F,Belgium,Europe,50.503887,4.469936,54.526,15.2551,1,0.027777777777777776
114,1912,F,Denmark,Europe,56.26392,9.501785,54.526,15.2551,1,0.006578947368421052
115,1912,F,Finland,Europe,61.92411,25.748151,54.526,15.2551,2,0.012195121951219513
116,1912,F,France,Europe,46.227638,2.213749,54.526,15.2551,1,0.008403361344537815
117,1912,F,Germany,Europe,51.165691,10.451526,54.526,15.2551,5,0.02702702702702703
118,1912,F,Norway,Europe,60.472024,8.468946,54.526,15.2551,2,0.010526315789473684
119,1912,F,Sweden,Europe,60.128161,18.643501,54.526,15.2551,23,0.0518018018018018
120,1912,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,10,0.0364963503649635
121,1912,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,23,0.92
122,1912,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,79,0.9294117647058824
123,1912,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,35,0.9722222222222222
124,1912,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,37,1.0
125,1912,M,Chile,South America,-35.675147,-71.542969,-14.235,-59.2551,14,1.0
126,1912,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,43,1.0
127,1912,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,151,0.993421052631579
128,1912,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,162,0.9878048780487805
129,1912,M,France,Europe,46.227638,2.213749,54.526,15.2551,118,0.9915966386554622
130,1912,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,180,0.972972972972973
131,1912,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,22,1.0
132,1912,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,121,1.0
133,1912,M,Iceland,Europe,64.963051,-19.020835,54.526,15.2551,2,1.0
134,1912,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,66,1.0
135,1912,M,Japan,Asia,36.204824,138.252924,34.0479,100.6197,2,1.0
136,1912,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,21,1.0
137,1912,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,33,1.0
138,1912,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,188,0.9894736842105263
139,1912,M,Poland,Europe,51.919438,19.145136,54.526,15.2551,1,1.0
140,1912,M,Portugal,Europe,39.399872,-8.224454,54.526,15.2551,6,1.0
141,1912,M,Russia,Europe,61.52401,105.318756,54.526,15.2551,159,1.0
142,1912,M,Serbia,Europe,44.016521,21.005859,54.526,15.2551,2,1.0
143,1912,M,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,21,1.0
144,1912,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,421,0.9481981981981982
145,1912,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,7,1.0
146,1912,M,Turkey,Asia,38.963745,35.243322,34.0479,100.6197,2,1.0
147,1912,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,264,0.9635036496350365
148,1912,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,174,1.0
149,1920,F,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,1,0.07692307692307693
150,1920,F,Belgium,Europe,50.503887,4.469936,54.526,15.2551,10,0.02976190476190476
151,1920,F,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,1,0.008403361344537815
152,1920,F,Denmark,Europe,56.26392,9.501785,54.526,15.2551,4,0.025974025974025976
153,1920,F,Finland,Europe,61.92411,25.748151,54.526,15.2551,1,0.015873015873015872
154,1920,F,France,Europe,46.227638,2.213749,54.526,15.2551,8,0.02631578947368421
155,1920,F,Italy,Europe,41.87194,12.56738,54.526,15.2551,1,0.005747126436781609
156,1920,F,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,1,0.007692307692307693
157,1920,F,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,1,0.25
158,1920,F,Norway,Europe,60.472024,8.468946,54.526,15.2551,6,0.031088082901554404
159,1920,F,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,1,0.02564102564102564
160,1920,F,Sweden,Europe,60.128161,18.643501,54.526,15.2551,13,0.05019305019305019
161,1920,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,16,0.06837606837606838
162,1920,F,USA,North America,37.09024,-95.712891,54.526,-105.2551,14,0.04861111111111111
163,1920,M,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,1,1.0
164,1920,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,12,0.9230769230769231
165,1920,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,326,0.9702380952380952
166,1920,M,Brazil,South America,-14.235004,-51.92528,-14.235,-59.2551,19,1.0
167,1920,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,52,1.0
168,1920,M,Chile,South America,-35.675147,-71.542969,-14.235,-59.2551,2,1.0
169,1920,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,118,0.9915966386554622
170,1920,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,150,0.974025974025974
171,1920,M,Egypt,Africa,26.820553,30.802498,7.1881,21.0938,18,1.0
172,1920,M,Estonia,Europe,58.595272,25.013607,54.526,15.2551,14,1.0
173,1920,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,62,0.9841269841269841
174,1920,M,France,Europe,46.227638,2.213749,54.526,15.2551,296,0.9736842105263158
175,1920,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,47,1.0
176,1920,M,India,Asia,20.593684,78.96288,34.0479,100.6197,5,1.0
177,1920,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,173,0.9942528735632183
178,1920,M,Japan,Asia,36.204824,138.252924,34.0479,100.6197,15,1.0
179,1920,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,25,1.0
180,1920,M,Monaco,Europe,43.750298,7.412841,54.526,15.2551,4,1.0
181,1920,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,129,0.9923076923076923
182,1920,M,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,3,0.75
183,1920,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,187,0.9689119170984456
184,1920,M,Portugal,Europe,39.399872,-8.224454,54.526,15.2551,13,1.0
185,1920,M,Serbia,Europe,44.016521,21.005859,54.526,15.2551,15,1.0
186,1920,M,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,38,0.9743589743589743
187,1920,M,Spain,Europe,40.463667,-3.74922,54.526,15.2551,58,1.0
188,1920,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,246,0.9498069498069498
189,1920,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,77,1.0
190,1920,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,218,0.9316239316239316
191,1920,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,274,0.9513888888888888
192,1924,F,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,1,0.02702702702702703
193,1924,F,Austria,Europe,47.516231,14.550072,54.526,15.2551,5,0.09433962264150944
194,1924,F,Belgium,Europe,50.503887,4.469936,54.526,15.2551,7,0.03684210526315789
195,1924,F,Canada,North America,56.130366,-106.346771,54.526,-105.2551,1,0.012987012987012988
196,1924,F,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,4,0.025
197,1924,F,Denmark,Europe,56.26392,9.501785,54.526,15.2551,12,0.1348314606741573
198,1924,F,Finland,Europe,61.92411,25.748151,54.526,15.2551,1,0.007352941176470588
199,1924,F,France,Europe,46.227638,2.213749,54.526,15.2551,33,0.07432432432432433
200,1924,F,Greece,Europe,39.074208,21.824312,54.526,15.2551,1,0.02564102564102564
201,1924,F,Hungary,Europe,47.162494,19.503304,54.526,15.2551,3,0.03225806451612903
202,1924,F,India,Asia,20.593684,78.96288,34.0479,100.6197,1,0.05
203,1924,F,Ireland,Europe,53.41291,-8.24389,54.526,15.2551,2,0.041666666666666664
204,1924,F,Italy,Europe,41.87194,12.56738,54.526,15.2551,4,0.017937219730941704
205,1924,F,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,2,0.041666666666666664
206,1924,F,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,9,0.05084745762711865
207,1924,F,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,1,0.25
208,1924,F,Norway,Europe,60.472024,8.468946,54.526,15.2551,3,0.039473684210526314
209,1924,F,Poland,Europe,51.919438,19.145136,54.526,15.2551,1,0.013888888888888888
210,1924,F,Russia,Europe,61.52401,105.318756,54.526,15.2551,1,0.3333333333333333
211,1924,F,Spain,Europe,40.463667,-3.74922,54.526,15.2551,2,0.021052631578947368
212,1924,F,Sweden,Europe,60.128161,18.643501,54.526,15.2551,13,0.06842105263157895
213,1924,F,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,5,0.029411764705882353
214,1924,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,31,0.09967845659163987
215,1924,F,USA,North America,37.09024,-95.712891,54.526,-105.2551,26,0.0804953560371517
216,1924,M,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,77,1.0
217,1924,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,36,0.972972972972973
218,1924,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,48,0.9056603773584906
219,1924,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,183,0.9631578947368421
220,1924,M,Brazil,South America,-14.235004,-51.92528,-14.235,-59.2551,12,1.0
221,1924,M,Bulgaria,Europe,42.733883,25.48583,54.526,15.2551,24,1.0
222,1924,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,76,0.987012987012987
223,1924,M,Chile,South America,-35.675147,-71.542969,-14.235,-59.2551,13,1.0
224,1924,M,Cuba,North America,21.521757,-77.781167,54.526,-105.2551,9,1.0
225,1924,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,156,0.975
226,1924,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,77,0.8651685393258427
227,1924,M,Ecuador,South America,-1.831239,-78.183406,-14.235,-59.2551,3,1.0
228,1924,M,Egypt,Africa,26.820553,30.802498,7.1881,21.0938,24,1.0
229,1924,M,Estonia,Europe,58.595272,25.013607,54.526,15.2551,37,1.0
230,1924,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,135,0.9926470588235294
231,1924,M,France,Europe,46.227638,2.213749,54.526,15.2551,411,0.9256756756756757
232,1924,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,38,0.9743589743589743
233,1924,M,Haiti,North America,18.971187,-72.285215,54.526,-105.2551,8,1.0
234,1924,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,90,0.967741935483871
235,1924,M,India,Asia,20.593684,78.96288,34.0479,100.6197,19,0.95
236,1924,M,Ireland,Europe,53.41291,-8.24389,54.526,15.2551,46,0.9583333333333334
237,1924,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,219,0.9820627802690582
238,1924,M,Japan,Asia,36.204824,138.252924,34.0479,100.6197,19,1.0
239,1924,M,Latvia,Europe,56.879635,24.603189,54.526,15.2551,37,1.0
240,1924,M,Lithuania,Europe,55.169438,23.881275,54.526,15.2551,13,1.0
241,1924,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,46,0.9583333333333334
242,1924,M,Mexico,North America,23.634501,-102.552784,54.526,-105.2551,15,1.0
243,1924,M,Monaco,Europe,43.750298,7.412841,54.526,15.2551,7,1.0
244,1924,M,Nepal,Asia,28.394857,84.124008,34.0479,100.6197,1,1.0
245,1924,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,168,0.9491525423728814
246,1924,M,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,3,0.75
247,1924,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,73,0.9605263157894737
248,1924,M,Philippines,Asia,12.879721,121.774017,34.0479,100.6197,1,1.0
249,1924,M,Poland,Europe,51.919438,19.145136,54.526,15.2551,71,0.9861111111111112
250,1924,M,Portugal,Europe,39.399872,-8.224454,54.526,15.2551,28,1.0
251,1924,M,Romania,Europe,45.943161,24.96676,54.526,15.2551,35,1.0
252,1924,M,Russia,Europe,61.52401,105.318756,54.526,15.2551,2,0.6666666666666666
253,1924,M,Serbia,Europe,44.016521,21.005859,54.526,15.2551,46,1.0
254,1924,M,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,30,1.0
255,1924,M,Spain,Europe,40.463667,-3.74922,54.526,15.2551,93,0.9789473684210527
256,1924,M,Sweden,Europe,60.128161,18.643501,54.526,15.2551,177,0.9315789473684211
257,1924,M,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,165,0.9705882352941176
258,1924,M,Turkey,Asia,38.963745,35.243322,34.0479,100.6197,22,1.0
259,1924,M,UK,Europe,55.378051,-3.435973,54.526,15.2551,280,0.9003215434083601
260,1924,M,USA,North America,37.09024,-95.712891,54.526,-105.2551,297,0.9195046439628483
261,1924,M,Uruguay,South America,-32.522779,-55.765835,-14.235,-59.2551,26,1.0
262,1928,F,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,4,0.2222222222222222
263,1928,F,Austria,Europe,47.516231,14.550072,54.526,15.2551,11,0.0990990990990991
264,1928,F,Belgium,Europe,50.503887,4.469936,54.526,15.2551,13,0.061611374407582936
265,1928,F,Canada,North America,56.130366,-106.346771,54.526,-105.2551,10,0.10869565217391304
266,1928,F,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,2,0.02127659574468085
267,1928,F,Denmark,Europe,56.26392,9.501785,54.526,15.2551,9,0.0989010989010989
268,1928,F,Finland,Europe,61.92411,25.748151,54.526,15.2551,3,0.034482758620689655
269,1928,F,France,Europe,46.227638,2.213749,54.526,15.2551,38,0.1296928327645051
270,1928,F,Germany,Europe,51.165691,10.451526,54.526,15.2551,40,0.11834319526627218
271,1928,F,Hungary,Europe,47.162494,19.503304,54.526,15.2551,16,0.1322314049586777
272,1928,F,Ireland,Europe,53.41291,-8.24389,54.526,15.2551,5,0.13157894736842105
273,1928,F,Italy,Europe,41.87194,12.56738,54.526,15.2551,18,0.0962566844919786
274,1928,F,Japan,Asia,36.204824,138.252924,34.0479,100.6197,1,0.021739130434782608
275,1928,F,Latvia,Europe,56.879635,24.603189,54.526,15.2551,2,0.1111111111111111
276,1928,F,Lithuania,Europe,55.169438,23.881275,54.526,15.2551,1,0.07692307692307693
277,1928,F,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,2,0.03773584905660377
278,1928,F,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,44,0.16117216117216118
279,1928,F,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,3,0.3333333333333333
280,1928,F,Norway,Europe,60.472024,8.468946,54.526,15.2551,3,0.039473684210526314
281,1928,F,Poland,Europe,51.919438,19.145136,54.526,15.2551,11,0.09401709401709402
282,1928,F,Romania,Europe,45.943161,24.96676,54.526,15.2551,2,0.06451612903225806
283,1928,F,South Africa,Africa,-30.559482,22.937506,7.1881,21.0938,6,0.25
284,1928,F,Sweden,Europe,60.128161,18.643501,54.526,15.2551,13,0.10483870967741936
285,1928,F,Switzerland,Europe,46.818188,8.227512,54.526,15.2551,2,0.011560693641618497
286,1928,F,UK,Europe,55.378051,-3.435973,54.526,15.2551,34,0.12878787878787878
287,1928,F,USA,North America,37.09024,-95.712891,54.526,-105.2551,47,0.15460526315789475
288,1928,M,Argentina,South America,-38.416097,-63.616672,-14.235,-59.2551,91,1.0
289,1928,M,Australia,Oceania,-25.274398,133.775136,-14.235,141.2551,14,0.7777777777777778
290,1928,M,Austria,Europe,47.516231,14.550072,54.526,15.2551,100,0.9009009009009009
291,1928,M,Belgium,Europe,50.503887,4.469936,54.526,15.2551,198,0.9383886255924171
292,1928,M,Bulgaria,Europe,42.733883,25.48583,54.526,15.2551,5,1.0
293,1928,M,Canada,North America,56.130366,-106.346771,54.526,-105.2551,82,0.8913043478260869
294,1928,M,Chile,South America,-35.675147,-71.542969,-14.235,-59.2551,38,1.0
295,1928,M,Cuba,North America,21.521757,-77.781167,54.526,-105.2551,1,1.0
296,1928,M,Czech Republic,Europe,49.817492,15.472962,54.526,15.2551,92,0.9787234042553191
297,1928,M,Denmark,Europe,56.26392,9.501785,54.526,15.2551,82,0.9010989010989011
298,1928,M,Egypt,Africa,26.820553,30.802498,7.1881,21.0938,32,1.0
299,1928,M,Estonia,Europe,58.595272,25.013607,54.526,15.2551,22,1.0
300,1928,M,Finland,Europe,61.92411,25.748151,54.526,15.2551,84,0.9655172413793104
301,1928,M,France,Europe,46.227638,2.213749,54.526,15.2551,255,0.8703071672354948
302,1928,M,Germany,Europe,51.165691,10.451526,54.526,15.2551,298,0.8816568047337278
303,1928,M,Greece,Europe,39.074208,21.824312,54.526,15.2551,23,1.0
304,1928,M,Haiti,North America,18.971187,-72.285215,54.526,-105.2551,2,1.0
305,1928,M,Hungary,Europe,47.162494,19.503304,54.526,15.2551,105,0.8677685950413223
306,1928,M,India,Asia,20.593684,78.96288,34.0479,100.6197,21,1.0
307,1928,M,Ireland,Europe,53.41291,-8.24389,54.526,15.2551,33,0.868421052631579
308,1928,M,Italy,Europe,41.87194,12.56738,54.526,15.2551,169,0.9037433155080213
309,1928,M,Japan,Asia,36.204824,138.252924,34.0479,100.6197,45,0.9782608695652174
310,1928,M,Latvia,Europe,56.879635,24.603189,54.526,15.2551,16,0.8888888888888888
311,1928,M,Lithuania,Europe,55.169438,23.881275,54.526,15.2551,12,0.9230769230769231
312,1928,M,Luxembourg,Europe,49.815273,6.129583,54.526,15.2551,51,0.9622641509433962
313,1928,M,Malta,Europe,35.937496,14.375416,54.526,15.2551,9,1.0
314,1928,M,Mexico,North America,23.634501,-102.552784,54.526,-105.2551,35,1.0
315,1928,M,Monaco,Europe,43.750298,7.412841,54.526,15.2551,10,1.0
316,1928,M,Netherlands,Europe,52.132633,5.291266,54.526,15.2551,229,0.8388278388278388
317,1928,M,New Zealand,Oceania,-40.900557,174.885971,-14.235,141.2551,6,0.6666666666666666
318,1928,M,Norway,Europe,60.472024,8.468946,54.526,15.2551,73,0.9605263157894737
319,1928,M,Panama,North America,8.537981,-80.782127,54.526,-105.2551,1,1.0
